"PVWatts: Hourly PV Performance Data"
"Requested Location:","78701, USA"
"Location:","Lat, Lng: 30.29, -97.74"
"Lat (deg N):","30.29"
"Lng (deg W):","97.74"
"Elev (m):","186.83999633789"
"DC System Size (kW):","10"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","30"
"Array Azimuth (deg):","300"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","22","9","103","207","10","5","157.916","12.077","1439.225","1358.471"
"2","22","10","47","264","13","5","217.639","16.701","1916.391","1824.079"
"2","22","11","45","311","14","6","272.522","18.558","2392.548","2287.858"
"2","22","12","138","378","15","6","384.611","21.964","3314.67","3183.612"
"2","22","13","373","334","16","6","516.952","25.882","4361.081","4196.271"
"2","22","14","182","326","17","6","424.6","25.266","3620.886","3480.373"
"2","22","15","294","252","16","5","448.18","25.577","3804.442","3658.094"
"2","22","16","102","161","15","4","232.862","20.512","2026.489","1931.39"
"2","22","17","309","72","14","4","255.066","19.412","2171.145","2072.315"
"2","22","18","0","0","12","4","0","12","0","0"
"2","22","19","0","0","11","4","0","11","0","0"
"2","22","20","0","0","11","3","0","11","0","0"
"2","22","21","0","0","10","2","0","10","0","0"
"2","22","22","0","0","9","2","0","9","0","0"
"2","22","23","0","0","9","1","0","9","0","0"
"2","23","0","0","0","8","1","0","8","0","0"
"2","23","1","0","0","7","1","0","7","0","0"
"2","23","2","0","0","7","2","0","7","0","0"
"2","23","3","0","0","6","2","0","6","0","0"
"2","23","4","0","0","5","2","0","5","0","0"
"2","23","5","0","0","4","1","0","4","0","0"
"2","23","6","0","0","4","1","0","4","0","0"
"2","23","7","463","25","7","2","21.565","5.139","202.58","147.842"
"2","23","8","816","52","11","2","40.584","9.948","373.369","315.376"
"2","23","9","941","64","15","2","53.381","14.555","481.162","421.059"
"2","23","10","998","73","18","2","228.787","23.214","1434.52","1353.876"
"2","23","11","1023","78","19","2","417.258","30.78","3067.356","2943.68"
"2","23","12","1029","81","20","1","571.717","40.339","4310.385","4147.305"
"2","23","13","1021","81","21","1","676.136","45.547","5097.944","4906.924"
"2","23","14","998","77","21","1","718.175","47.443","5411.271","5208.494"
"2","23","15","945","74","20","1","690.077","45.84","5247.03","5050.461"
"2","23","16","857","62","18","1","589.46","40.573","4571.397","4399.312"
"2","23","17","655","41","14","1","389.387","29.487","3120.457","2995.215"
"2","23","18","0","0","11","1","0","11","0","0"
"2","23","19","0","0","10","1","0","10","0","0"
"2","23","20","0","0","9","1","0","9","0","0"
"2","23","21","0","0","8","1","0","8","0","0"
"2","23","22","0","0","8","1","0","8","0","0"
"2","23","23","0","0","7","1","0","7","0","0"
"2","24","0","0","0","6","1","0","6","0","0"
"2","24","1","0","0","5","1","0","5","0","0"
"2","24","2","0","0","5","1","0","5","0","0"
"2","24","3","0","0","4","1","0","4","0","0"
"2","24","4","0","0","4","1","0","4","0","0"
"2","24","5","0","0","4","1","0","4","0","0"
"2","24","6","0","0","5","1","0","5","0","0"
"2","24","7","317","30","8","1","24.12","5.771","225.967","170.789"
"2","24","8","0","89","12","2","77.667","12.18","707.526","642.852"
"2","24","9","186","212","16","3","153.188","18.594","1355.817","1276.997"
"2","24","10","132","296","19","4","245.794","23.979","2049.676","1953.984"
"2","24","11","287","343","21","5","367.034","28.405","2985.474","2864.192"
"2","24","12","141","383","22","5","392.24","30.27","3251.729","3122.571"
"2","24","13","284","361","23","5","492.379","33.587","4016.509","3863.263"
"2","24","14","372","295","23","5","525.011","34.545","4266.629","4105.033"
"2","24","15","119","255","22","5","333.8","29.324","2796.252","2680.407"
"2","24","16","154","164","21","4","268.134","27.097","2258.158","2157.046"
"2","24","17","8","67","19","4","70.901","19.899","621.848","558.927"
"2","24","18","0","0","17","4","0","17","0","0"
"2","24","19","0","0","16","4","0","16","0","0"
"2","24","20","0","0","15","4","0","15","0","0"
"2","24","21","0","0","14","3","0","14","0","0"
"2","24","22","0","0","14","3","0","14","0","0"
"2","24","23","0","0","14","2","0","14","0","0"
"2","25","0","0","0","13","2","0","13","0","0"
"2","25","1","0","0","13","2","0","13","0","0"
"2","25","2","0","0","13","2","0","13","0","0"
"2","25","3","0","0","13","2","0","13","0","0"
"2","25","4","0","0","13","2","0","13","0","0"
"2","25","5","0","0","13","2","0","13","0","0"
"2","25","6","0","0","13","2","0","13","0","0"
"2","25","7","214","34","15","3","26.522","13.707","239.969","184.527"
"2","25","8","0","64","18","3","57.906","17.768","514.441","453.678"
"2","25","9","0","143","20","4","123.585","21.618","1078.723","1006.14"
"2","25","10","13","220","23","4","191.384","26.586","1625.076","1539.921"
"2","25","11","10","232","24","4","207.47","28.206","1751.68","1663.453"
"2","25","12","2","162","25","4","147.21","27.767","1247.886","1171.53"
"2","25","13","11","238","26","4","221.641","30.47","1853.726","1762.98"
"2","25","14","50","299","27","4","312.065","33.936","2563.164","2453.833"
"2","25","15","51","238","26","4","264.907","32.016","2195.497","2096.031"
"2","25","16","188","164","24","3","289.213","31.125","2386.592","2282.062"
"2","25","17","398","63","21","3","292.988","28.283","2387.626","2283.068"
"2","25","18","0","0","19","3","0","19","0","0"
"2","25","19","0","0","18","3","0","18","0","0"
"2","25","20","0","0","17","3","0","17","0","0"
"2","25","21","0","0","17","3","0","17","0","0"
"2","25","22","0","0","17","2","0","17","0","0"
"2","25","23","0","0","16","2","0","16","0","0"
"2","26","0","0","0","16","2","0","16","0","0"
"2","26","1","0","0","16","2","0","16","0","0"
"2","26","2","0","0","16","2","0","16","0","0"
"2","26","3","0","0","16","2","0","16","0","0"
"2","26","4","0","0","16","2","0","16","0","0"
"2","26","5","0","0","16","2","0","16","0","0"
"2","26","6","0","0","16","2","0","16","0","0"
"2","26","7","0","10","17","2","9.028","14.996","81.216","28.725"
"2","26","8","0","47","18","3","42.617","17.272","379.467","321.356"
"2","26","9","0","134","19","3","116.824","20.505","1024.96","953.554"
"2","26","10","13","222","20","4","193.201","23.558","1664.084","1577.989"
"2","26","11","4","188","21","4","168.716","24.186","1453.525","1372.437"
"2","26","12","79","371","22","4","357.896","29.857","2986.068","2864.768"
"2","26","13","29","307","22","3","294.003","29.56","2467.662","2360.943"
"2","26","14","5","194","22","2","180.806","26.928","1538.852","1455.755"
"2","26","15","299","245","22","2","450.946","34.564","3669.253","3527.214"
"2","26","16","0","59","21","2","53.555","22.724","465.063","405.278"
"2","26","17","30","74","20","2","96.455","21.127","836.876","769.505"
"2","26","18","0","0","18","3","0","18","0","0"
"2","26","19","0","0","18","4","0","18","0","0"
"2","26","20","0","0","18","3","0","18","0","0"
"2","26","21","0","0","17","3","0","17","0","0"
"2","26","22","0","0","17","3","0","17","0","0"
"2","26","23","0","0","17","3","0","17","0","0"
"2","27","0","0","0","17","3","0","17","0","0"
"2","27","1","0","0","16","3","0","16","0","0"
"2","27","2","0","0","16","2","0","16","0","0"
"2","27","3","0","0","16","2","0","16","0","0"
"2","27","4","0","0","16","1","0","16","0","0"
"2","27","5","0","0","16","1","0","16","0","0"
"2","27","6","0","0","16","1","0","16","0","0"
"2","27","7","0","12","18","2","10.839","16.086","97.031","44.249"
"2","27","8","26","116","20","3","94.171","20.777","825.176","758.051"
"2","27","9","1","157","23","4","134.254","25.062","1153.174","1078.944"
"2","27","10","807","125","25","4","244.424","29.979","1620.899","1535.844"
"2","27","11","648","226","27","4","409.434","36.387","3085.274","2961.071"
"2","27","12","337","366","28","4","477.633","39.508","3749.297","3604.714"
"2","27","13","0","137","28","4","124.63","31.055","1040.352","968.611"
"2","27","14","924","101","27","5","713.924","41.97","5553.181","5344.959"
"2","27","15","890","89","26","5","692.377","41.801","5392.468","5190.407"
"2","27","16","797","75","23","4","584.627","37.887","4614.472","4440.876"
"2","27","17","578","51","20","2","377.707","32.176","3011.265","2889.232"
"2","27","18","0","0","17","2","0","17","0","0"
"2","27","19","0","0","16","3","0","16","0","0"
"2","27","20","0","0","14","3","0","14","0","0"
"2","27","21","0","0","12","2","0","12","0","0"
"2","27","22","0","0","11","2","0","11","0","0"
"2","27","23","0","0","9","1","0","9","0","0"
"2","28","0","0","0","8","1","0","8","0","0"
"2","28","1","0","0","7","1","0","7","0","0"
"2","28","2","0","0","7","1","0","7","0","0"
"2","28","3","0","0","6","1","0","6","0","0"
"2","28","4","0","0","6","1","0","6","0","0"
"2","28","5","0","0","6","1","0","6","0","0"
"2","28","6","0","0","7","1","0","7","0","0"
"2","28","7","459","31","10","1","24.881","7.874","230.987","175.715"
"2","28","8","792","59","14","0","45.656","11.947","416.346","357.517"
"2","28","9","918","74","18","0","59.952","17.34","533.648","472.503"
"2","28","10","978","83","21","1","257.959","28.339","1657.004","1571.08"
"2","28","11","1007","88","22","1","445.978","37.16","3240.484","3111.664"
"2","28","12","1016","90","23","1","599.721","44.317","4470.109","4301.549"
"2","28","13","1007","89","24","2","701.609","45.534","5316.866","5117.67"
"2","28","14","980","86","25","2","740.918","48.007","5586.313","5376.809"
"2","28","15","927","78","24","3","706.094","43.694","5446.97","5242.831"
"2","28","16","830","67","22","2","599.626","41.123","4657.323","4482.219"
"2","28","17","622","47","18","1","394.426","33.587","3121.663","2996.385"
"2","28","18","0","0","9","5","0","9","0","0"
"2","28","19","0","0","8","5","0","8","0","0"
"2","28","20","0","0","7","5","0","7","0","0"
"2","28","21","0","0","5","5","0","5","0","0"
"2","28","22","0","0","4","5","0","4","0","0"
"2","28","23","0","0","3","4","0","3","0","0"
"3","1","0","0","0","2","4","0","2","0","0"
"3","1","1","0","0","1","4","0","1","0","0"
"3","1","2","0","0","1","4","0","1","0","0"
"3","1","3","0","0","0","4","0","0","0","0"
"3","1","4","0","0","0","3","0","0","0","0"
"3","1","5","0","0","0","3","0","0","0","0"
"3","1","6","0","0","0","3","0","0","0","0"
"3","1","7","433","33","1","4","26.511","-0.336","254.911","199.187"
"3","1","8","768","64","3","5","49.456","2.451","469.962","410.081"
"3","1","9","899","80","6","5","62.772","5.835","587.92","525.685"
"3","1","10","964","89","9","4","269.909","14.213","1887.317","1795.733"
"3","1","11","996","95","11","4","458.115","21.664","3613.7","3473.412"
"3","1","12","1007","97","13","4","611.816","28.019","4961.627","4775.608"
"3","1","13","1003","96","14","3","716.175","33.799","5769.528","5552.861"
"3","1","14","979","92","15","3","756.336","36.173","6066.215","5837.684"
"3","1","15","933","83","15","2","724.801","38.174","5757.436","5541.246"
"3","1","16","838","71","14","1","617.3","37.884","4881.133","4698.035"
"3","1","17","631","49","11","1","407.17","27.383","3328.208","3196.739"
"3","1","18","0","0","8","1","0","8","0","0"
"3","1","19","0","0","6","1","0","6","0","0"
"3","1","20","0","0","5","1","0","5","0","0"
"3","1","21","0","0","4","1","0","4","0","0"
"3","1","22","0","0","4","1","0","4","0","0"
"3","1","23","0","0","3","1","0","3","0","0"
"3","2","0","0","0","3","1","0","3","0","0"
"3","2","1","0","0","3","0","0","3","0","0"
"3","2","2","0","0","2","0","0","2","0","0"
"3","2","3","0","0","2","0","0","2","0","0"
"3","2","4","0","0","2","0","0","2","0","0"
"3","2","5","0","0","1","0","0","1","0","0"
"3","2","6","0","0","2","0","0","2","0","0"
"3","2","7","440","33","4","0","26.344","0.121","252.815","197.131"
"3","2","8","752","63","8","0","48.354","5.745","453.055","393.507"
"3","2","9","881","78","12","1","74.386","12.199","581.667","519.559"
"3","2","10","946","86","14","1","269.017","21.767","1827.484","1737.389"
"3","2","11","656","228","17","1","428.477","31.702","3328.245","3196.775"
"3","2","12","588","279","18","2","545.235","34.472","4354.215","4189.64"
"3","2","13","508","296","19","2","590.295","37.264","4716.89","4539.676"
"3","2","14","576","233","20","2","625.81","39.452","4960.737","4774.75"
"3","2","15","567","178","20","2","581.544","38.325","4633.998","4459.716"
"3","2","16","358","152","18","1","397.172","33.566","3231.962","3103.398"
"3","2","17","468","55","14","1","335.035","26.359","2764.552","2649.605"
"3","2","18","0","0","11","1","0","11","0","0"
"3","2","19","0","0","10","1","0","10","0","0"
"3","2","20","0","0","10","2","0","10","0","0"
"3","2","21","0","0","9","2","0","9","0","0"
"3","2","22","0","0","8","2","0","8","0","0"
"3","2","23","0","0","7","2","0","7","0","0"
"3","3","0","0","0","6","2","0","6","0","0"
"3","3","1","0","0","5","1","0","5","0","0"
"3","3","2","0","0","4","1","0","4","0","0"
"3","3","3","0","0","4","1","0","4","0","0"
"3","3","4","0","0","4","1","0","4","0","0"
"3","3","5","0","0","4","1","0","4","0","0"
"3","3","6","0","0","5","1","0","5","0","0"
"3","3","7","306","40","7","2","32.533","5.491","305.155","248.475"
"3","3","8","634","85","11","3","60.655","10.718","556.127","494.532"
"3","3","9","782","107","15","4","82.457","15.478","626.547","563.531"
"3","3","10","861","118","18","5","272.342","22.835","1895.652","1803.86"
"3","3","11","903","124","20","5","455.239","29.433","3505.305","3368.401"
"3","3","12","939","115","22","5","601.654","35.155","4733.254","4555.458"
"3","3","13","609","264","23","5","628.944","37.108","5023.466","4835.187"
"3","3","14","593","229","24","5","636.854","38.357","5077.24","4886.984"
"3","3","15","451","219","24","4","547.139","37.819","4379.379","4213.943"
"3","3","16","743","86","23","3","584.696","38.934","4609.789","4436.358"
"3","3","17","520","58","20","2","368.432","31.901","2961.441","2840.857"
"3","3","18","0","0","17","3","0","17","0","0"
"3","3","19","0","0","16","4","0","16","0","0"
"3","3","20","0","0","14","4","0","14","0","0"
"3","3","21","0","0","12","3","0","12","0","0"
"3","3","22","0","0","11","3","0","11","0","0"
"3","3","23","0","0","10","2","0","10","0","0"
"3","4","0","0","0","10","2","0","10","0","0"
"3","4","1","0","0","9","2","0","9","0","0"
"3","4","2","0","0","9","2","0","9","0","0"
"3","4","3","0","0","9","2","0","9","0","0"
"3","4","4","0","0","9","2","0","9","0","0"
"3","4","5","0","0","9","2","0","9","0","0"
"3","4","6","0","0","11","2","0","11","0","0"
"3","4","7","0","35","13","3","31.249","11.793","285.159","228.86"
"3","4","8","17","124","17","5","104.791","17.896","930.426","861.064"
"3","4","9","89","232","20","6","178.511","22.515","1536.058","1453.027"
"3","4","10","95","312","23","6","268.135","27.541","2226.029","2125.763"
"3","4","11","930","109","25","5","459.203","34.594","3447.125","3312.019"
"3","4","12","952","108","26","5","607.81","39.356","4686.363","4510.231"
"3","4","13","949","105","27","5","705.932","42.875","5448.667","5244.462"
"3","4","14","925","101","28","5","743.222","44.928","5713.087","5498.64"
"3","4","15","857","99","27","5","707.526","43.213","5489.893","5284.109"
"3","4","16","750","85","26","4","591.597","41.068","4616.581","4442.912"
"3","4","17","522","60","23","4","374.2","32.48","3002.595","2880.814"
"3","4","18","0","0","20","4","0","20","0","0"
"3","4","19","0","0","19","5","0","19","0","0"
"3","4","20","0","0","17","5","0","17","0","0"
"3","4","21","0","0","16","5","0","16","0","0"
"3","4","22","0","0","15","5","0","15","0","0"
"3","4","23","0","0","14","4","0","14","0","0"
"3","5","0","0","0","14","4","0","14","0","0"
"3","5","1","0","0","14","4","0","14","0","0"
"3","5","2","0","0","14","5","0","14","0","0"
"3","5","3","0","0","15","5","0","15","0","0"
"3","5","4","0","0","15","4","0","15","0","0"
"3","5","5","0","0","15","4","0","15","0","0"
"3","5","6","0","0","15","4","0","15","0","0"
"3","5","7","0","33","17","5","29.737","16.113","266.172","210.235"
"3","5","8","87","137","19","6","109.192","19.936","960.511","890.502"
"3","5","9","171","235","22","7","174.971","24.265","1473.205","1391.656"
"3","5","10","132","322","24","6","275.021","28.695","2252.848","2151.877"
"3","5","11","905","119","27","6","462.044","35.743","3464.816","3329.166"
"3","5","12","910","126","28","6","605.177","39.999","4662.445","4487.16"
"3","5","13","906","123","29","6","699.591","43.178","5398.227","5195.947"
"3","5","14","880","117","30","5","735.417","46.768","5604.261","5394.062"
"3","5","15","821","108","29","5","696.493","44.978","5359.114","5158.32"
"3","5","16","712","93","28","4","580.115","42.749","4492.895","4323.545"
"3","5","17","488","64","25","3","362.541","35.178","2876.016","2757.895"
"3","5","18","0","0","22","3","0","22","0","0"
"3","5","19","0","0","20","4","0","20","0","0"
"3","5","20","0","0","19","5","0","19","0","0"
"3","5","21","0","0","17","4","0","17","0","0"
"3","5","22","0","0","16","4","0","16","0","0"
"3","5","23","0","0","15","4","0","15","0","0"
"3","6","0","0","0","15","4","0","15","0","0"
"3","6","1","0","0","15","4","0","15","0","0"
"3","6","2","0","0","16","4","0","16","0","0"
"3","6","3","0","0","16","4","0","16","0","0"
"3","6","4","0","0","16","4","0","16","0","0"
"3","6","5","0","0","16","4","0","16","0","0"
"3","6","6","0","0","16","4","0","16","0","0"
"3","6","7","170","45","18","4","36.191","17.163","322.41","265.4"
"3","6","8","190","145","20","5","110.127","21.087","963.609","893.533"
"3","6","9","0","47","23","6","42.666","22.805","370.368","312.433"
"3","6","10","465","260","25","6","294.907","29.873","2235.239","2134.731"
"3","6","11","225","378","27","6","396.014","34.441","3176.708","3049.796"
"3","6","12","547","303","28","6","556.306","38.892","4367.051","4202.037"
"3","6","13","625","258","29","6","645.21","41.996","5034.083","4845.414"
"3","6","14","438","294","29","6","600.123","41.251","4728.759","4551.124"
"3","6","15","365","246","28","6","513.294","38.399","4104.342","3948.19"
"3","6","16","701","83","27","5","564.796","39.539","4447.439","4279.662"
"3","6","17","397","65","25","5","312.818","32","2526.517","2418.193"
"3","6","18","0","0","22","4","0","22","0","0"
"3","6","19","0","0","20","4","0","20","0","0"
"3","6","20","0","0","19","4","0","19","0","0"
"3","6","21","0","0","18","4","0","18","0","0"
"3","6","22","0","0","18","5","0","18","0","0"
"3","6","23","0","0","18","5","0","18","0","0"
"3","7","0","0","0","18","5","0","18","0","0"
"3","7","1","0","0","18","5","0","18","0","0"
"3","7","2","0","0","18","5","0","18","0","0"
"3","7","3","0","0","18","5","0","18","0","0"
"3","7","4","0","0","18","5","0","18","0","0"
"3","7","5","0","0","17","4","0","17","0","0"
"3","7","6","0","0","17","4","0","17","0","0"
"3","7","7","15","47","19","5","40.148","18.39","355.67","298.02"
"3","7","8","0","98","21","6","85.92","21.517","750.31","684.75"
"3","7","9","2","167","23","7","143.591","24.662","1235.166","1159.097"
"3","7","10","0","155","25","7","138.051","26.688","1176.72","1101.964"
"3","7","11","186","387","26","7","388.198","32.364","3158.569","3032.197"
"3","7","12","198","413","27","7","461.773","35.138","3742.299","3597.94"
"3","7","13","62","370","27","6","375.007","34.324","3074.186","2950.309"
"3","7","14","94","345","27","6","391.607","34.5","3207.226","3079.402"
"3","7","15","134","277","26","5","376.045","34.037","3083.52","2959.369"
"3","7","16","148","182","25","5","293.467","31.129","2433.052","2327.27"
"3","7","17","0","5","24","5","4.512","23.39","39.06","0"
"3","7","18","0","0","22","5","0","22","0","0"
"3","7","19","0","0","21","5","0","21","0","0"
"3","7","20","0","0","20","5","0","20","0","0"
"3","7","21","0","0","19","5","0","19","0","0"
"3","7","22","0","0","19","5","0","19","0","0"
"3","7","23","0","0","19","5","0","19","0","0"
"3","8","0","0","0","19","5","0","19","0","0"
"3","8","1","0","0","19","4","0","19","0","0"
"3","8","2","0","0","18","3","0","18","0","0"
"3","8","3","0","0","18","3","0","18","0","0"
"3","8","4","0","0","18","3","0","18","0","0"
"3","8","5","0","0","18","2","0","18","0","0"
"3","8","6","0","0","18","2","0","18","0","0"
"3","8","7","110","60","20","3","48.148","19.449","424.477","365.489"
"3","8","8","10","129","22","3","109.07","23.382","944.257","874.598"
"3","8","9","27","214","25","3","179.208","28.607","1505.905","1423.587"
"3","8","10","61","305","26","3","259.273","32.048","2123.083","2025.501"
"3","8","11","166","390","28","2","383.57","38.927","3027.857","2905.339"
"3","8","12","198","415","29","2","464.904","42.819","3625.967","3485.293"
"3","8","13","261","407","30","2","542.092","46.357","4164.529","4006.369"
"3","8","14","478","313","29","2","651.356","48.765","4938.342","4753.17"
"3","8","15","291","265","28","2","484.73","43.489","3782.406","3636.765"
"3","8","16","238","178","27","2","358.775","38.152","2868.203","2750.306"
"3","8","17","5","79","26","2","81.26","28.261","686.592","622.349"
"3","8","18","0","0","24","2","0","24","0","0"
"3","8","19","0","0","23","3","0","23","0","0"
"3","8","20","0","0","22","3","0","22","0","0"
"3","8","21","0","0","21","3","0","21","0","0"
"3","8","22","0","0","20","3","0","20","0","0"
"3","8","23","0","0","19","3","0","19","0","0"
"3","9","0","0","0","18","3","0","18","0","0"
"3","9","1","0","0","18","2","0","18","0","0"
"3","9","2","0","0","18","2","0","18","0","0"
"3","9","3","0","0","18","2","0","18","0","0"
"3","9","4","0","0","18","2","0","18","0","0"
"3","9","5","0","0","18","2","0","18","0","0"
"3","9","6","0","0","18","3","0","18","0","0"
"3","9","7","0","42","20","4","37.304","19.242","329.192","272.052"
"3","9","8","0","58","21","4","52.64","20.773","461.268","401.558"
"3","9","9","198","243","22","5","187.399","24.92","1547.896","1464.585"
"3","9","10","95","323","24","6","280.774","28.835","2320.595","2217.83"
"3","9","11","44","342","25","6","304.964","30.523","2538.125","2429.483"
"3","9","12","24","314","26","6","292.632","31.338","2435.142","2329.304"
"3","9","13","20","294","27","6","279.48","32.07","2319.458","2216.723"
"3","9","14","209","357","28","6","492.691","37.392","3971.867","3820.086"
"3","9","15","70","267","27","6","312.458","33.113","2577.253","2467.534"
"3","9","16","333","166","26","5","408.855","34.59","3321.509","3190.243"
"3","9","17","335","86","25","5","309.635","31.568","2520.415","2412.258"
"3","9","18","0","0","23","4","0","23","0","0"
"3","9","19","0","0","22","4","0","22","0","0"
"3","9","20","0","0","20","4","0","20","0","0"
"3","9","21","0","0","19","4","0","19","0","0"
"3","9","22","0","0","18","4","0","18","0","0"
"3","9","23","0","0","18","4","0","18","0","0"
"3","10","0","0","0","18","4","0","18","0","0"
"3","10","1","0","0","18","4","0","18","0","0"
"3","10","2","0","0","18","4","0","18","0","0"
"3","10","3","0","0","19","4","0","19","0","0"
"3","10","4","0","0","18","3","0","18","0","0"
"3","10","5","0","0","18","2","0","18","0","0"
"3","10","6","0","0","18","2","0","18","0","0"
"3","10","7","0","26","20","2","23.539","18.558","208.371","153.524"
"3","10","8","0","98","22","3","86.229","22.657","749.041","683.508"
"3","10","9","12","193","24","4","164.248","26.815","1395.121","1315.393"
"3","10","10","31","278","25","5","234.396","29.309","1957.541","1864.193"
"3","10","11","3","166","26","5","150.402","28.602","1269.423","1192.578"
"3","10","12","187","421","27","5","466.521","36.528","3759.733","3614.817"
"3","10","13","30","328","27","4","318.02","34.774","2603.981","2493.524"
"3","10","14","48","321","27","3","337.496","35.636","2751.494","2636.916"
"3","10","15","80","272","26","3","325.265","34.366","2666.142","2553.958"
"3","10","16","0","80","25","2","72.764","26.818","619.851","556.97"
"3","10","17","0","77","24","1","75.651","24.855","650.434","586.931"
"3","10","18","0","0","22","1","0","22","0","0"
"3","10","19","0","0","21","2","0","21","0","0"
"3","10","20","0","0","20","2","0","20","0","0"
"3","10","21","0","0","20","2","0","20","0","0"
"3","10","22","0","0","19","2","0","19","0","0"
"3","10","23","0","0","19","1","0","19","0","0"
"3","11","0","0","0","19","0","0","19","0","0"
"3","11","1","0","0","18","0","0","18","0","0"
"3","11","2","0","0","18","0","0","18","0","0"
"3","11","3","0","0","17","1","0","17","0","0"
"3","11","4","0","0","16","3","0","16","0","0"
"3","11","5","0","0","13","5","0","13","0","0"
"3","11","6","0","0","10","6","0","10","0","0"
"3","11","7","0","3","9","6","2.705","7.557","25.143","0"
"3","11","8","0","11","9","5","9.947","7.547","92.471","39.773"
"3","11","9","0","68","9","5","61.811","8.748","571.647","509.74"
"3","11","10","0","76","10","4","69.211","10.059","636.418","573.201"
"3","11","11","0","81","10","4","73.878","10.203","678.907","614.821"
"3","11","12","0","119","10","3","108.246","11.225","990.262","919.611"
"3","11","13","0","70","10","3","63.843","10.095","586.97","524.754"
"3","11","14","0","131","10","3","119.716","11.512","1093.807","1020.892"
"3","11","15","0","148","10","3","136.484","12.207","1243.182","1166.932"
"3","11","16","0","90","9","4","82.409","9.624","759.225","693.48"
"3","11","17","0","3","8","4","2.707","6.379","25.292","0"
"3","11","18","0","0","8","4","0","8","0","0"
"3","11","19","0","0","7","4","0","7","0","0"
"3","11","20","0","0","7","4","0","7","0","0"
"3","11","21","0","0","7","4","0","7","0","0"
"3","11","22","0","0","7","4","0","7","0","0"
"3","11","23","0","0","6","4","0","6","0","0"
"3","12","0","0","0","6","4","0","6","0","0"
"3","12","1","0","0","6","4","0","6","0","0"
"3","12","2","0","0","5","4","0","5","0","0"
"3","12","3","0","0","5","4","0","5","0","0"
"3","12","4","0","0","5","4","0","5","0","0"
"3","12","5","0","0","4","4","0","4","0","0"
"3","12","6","0","0","4","4","0","4","0","0"
"3","12","7","0","3","4","4","2.705","2.07","25.743","0"
"3","12","8","0","86","5","4","76.875","5.01","722.568","657.584"
"3","12","9","0","90","6","4","81.89","6.387","765.149","699.281"
"3","12","10","0","114","6","4","103.195","6.954","961.857","891.819"
"3","12","11","0","133","7","4","120.327","8.474","1114.153","1040.788"
"3","12","12","11","242","7","4","223.567","11.187","2043.622","1948.085"
"3","12","13","13","262","8","4","246.594","13.111","2235.81","2135.287"
"3","12","14","0","140","8","4","128.023","10.138","1176.809","1102.051"
"3","12","15","0","50","8","3","45.436","7.618","422.279","363.334"
"3","12","16","40","174","7","3","204.725","10.829","1872.078","1780.875"
"3","12","17","0","6","6","3","5.416","4.752","50.96","0"
"3","12","18","0","0","6","3","0","6","0","0"
"3","12","19","0","0","5","3","0","5","0","0"
"3","12","20","0","0","5","3","0","5","0","0"
"3","12","21","0","0","5","3","0","5","0","0"
"3","12","22","0","0","5","3","0","5","0","0"
"3","12","23","0","0","5","3","0","5","0","0"
"3","13","0","0","0","5","3","0","5","0","0"
"3","13","1","0","0","4","3","0","4","0","0"
"3","13","2","0","0","4","3","0","4","0","0"
"3","13","3","0","0","4","3","0","4","0","0"
"3","13","4","0","0","4","3","0","4","0","0"
"3","13","5","0","0","4","3","0","4","0","0"
"3","13","6","0","0","4","3","0","4","0","0"
"3","13","7","0","2","4","3","1.803","1.78","17.181","0"
"3","13","8","0","6","4","3","5.424","1.892","51.663","0"
"3","13","9","9","190","5","3","162.79","7.46","1510.084","1427.668"
"3","13","10","0","17","5","3","15.446","3.858","145.895","92.213"
"3","13","11","0","93","5","3","84.81","5.259","796.294","729.775"
"3","13","12","0","113","5","3","102.87","6.062","962.536","892.484"
"3","13","13","0","134","6","3","122.135","7.695","1134.733","1060.913"
"3","13","14","0","135","6","3","123.425","7.81","1146.142","1072.068"
"3","13","15","0","90","6","3","81.942","6.625","764.844","698.983"
"3","13","16","0","71","6","3","64.509","5.955","603.872","541.315"
"3","13","17","0","24","5","2","21.71","3.451","205.423","150.631"
"3","13","18","0","0","5","2","0","5","0","0"
"3","13","19","0","0","4","2","0","4","0","0"
"3","13","20","0","0","4","2","0","4","0","0"
"3","13","21","0","0","4","3","0","4","0","0"
"3","13","22","0","0","3","3","0","3","0","0"
"3","13","23","0","0","3","3","0","3","0","0"
"3","14","0","0","0","3","3","0","3","0","0"
"3","14","1","0","0","3","2","0","3","0","0"
"3","14","2","0","0","3","2","0","3","0","0"
"3","14","3","0","0","3","2","0","3","0","0"
"3","14","4","0","0","3","2","0","3","0","0"
"3","14","5","0","0","3","2","0","3","0","0"
"3","14","6","0","0","3","2","0","3","0","0"
"3","14","7","0","14","4","2","12.646","1.784","120.512","67.299"
"3","14","8","6","132","6","3","112.28","7.048","1046.105","974.238"
"3","14","9","0","84","7","3","76.426","7.432","710.871","646.128"
"3","14","10","12","235","8","3","207.601","12.036","1886.097","1794.543"
