"PVWatts: Hourly PV Performance Data"
"Requested Location:","78701, USA"
"Location:","Lat, Lng: 30.29, -97.74"
"Lat (deg N):","30.29"
"Lng (deg W):","97.74"
"Elev (m):","186.83999633789"
"DC System Size (kW):","10"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","45"
"Array Azimuth (deg):","120"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","10","20","0","0","14","1","0","14","0","0"
"4","10","21","0","0","13","1","0","13","0","0"
"4","10","22","0","0","12","1","0","12","0","0"
"4","10","23","0","0","12","1","0","12","0","0"
"4","11","0","0","0","11","1","0","11","0","0"
"4","11","1","0","0","11","1","0","11","0","0"
"4","11","2","0","0","11","1","0","11","0","0"
"4","11","3","0","0","11","1","0","11","0","0"
"4","11","4","0","0","10","1","0","10","0","0"
"4","11","5","0","0","10","1","0","10","0","0"
"4","11","6","0","11","11","1","9.039","8.458","83.7","31.163"
"4","11","7","121","111","13","1","232.574","18.943","2050.555","1954.841"
"4","11","8","409","178","16","2","621.656","33.907","5115.134","4923.479"
"4","11","9","526","225","19","2","811.261","43.899","6350.958","6110.734"
"4","11","10","788","175","21","3","1008.624","48.711","7700.007","7400.28"
"4","11","11","820","181","23","3","976.811","50.43","7385.098","7099.866"
"4","11","12","831","181","24","3","860.074","48.359","6551.589","6302.943"
"4","11","13","818","180","25","3","678.624","44.346","5200.656","5005.822"
"4","11","14","780","176","26","3","457.664","39.015","3412.447","3278.407"
"4","11","15","454","259","25","3","239.729","31.473","1763.036","1674.531"
"4","11","16","597","147","24","2","100.694","26.254","860.062","792.2"
"4","11","17","403","108","21","1","78.068","22.036","680.103","615.992"
"4","11","18","87","31","19","1","24.283","17.753","215.749","160.764"
"4","11","19","0","0","18","1","0","18","0","0"
"4","11","20","0","0","17","2","0","17","0","0"
"4","11","21","0","0","16","2","0","16","0","0"
"4","11","22","0","0","15","2","0","15","0","0"
"4","11","23","0","0","14","1","0","14","0","0"
"4","12","0","0","0","13","1","0","13","0","0"
"4","12","1","0","0","12","1","0","12","0","0"
"4","12","2","0","0","12","1","0","12","0","0"
"4","12","3","0","0","11","1","0","11","0","0"
"4","12","4","0","0","11","1","0","11","0","0"
"4","12","5","0","0","11","1","0","11","0","0"
"4","12","6","97","26","13","1","110.167","14.454","980.987","910.536"
"4","12","7","454","94","16","2","509.167","30.023","4255.102","4093.896"
"4","12","8","646","129","19","2","793.994","42.956","6242.43","6006.698"
"4","12","9","753","148","22","2","962.015","51.612","7231.444","6953.151"
"4","12","10","815","159","24","2","1018.693","55.662","7490.905","7200.845"
"4","12","11","849","163","25","2","985.677","55.92","7233.526","6955.14"
"4","12","12","881","151","26","3","862.984","50.387","6501.544","6255.013"
"4","12","13","874","148","27","3","682.797","46.417","5169.756","4976.074"
"4","12","14","850","141","27","3","458.91","40.057","3380.199","3247.147"
"4","12","15","806","126","27","3","212.611","32.775","1347.69","1269.056"
"4","12","16","716","109","26","2","75.853","27.419","644.317","580.939"
"4","12","17","547","82","23","1","62.606","23.351","542.081","480.767"
"4","12","18","182","30","20","1","23.146","18.637","204.821","150.041"
"4","12","19","0","0","18","1","0","18","0","0"
"4","12","20","0","0","17","1","0","17","0","0"
"4","12","21","0","0","16","2","0","16","0","0"
"4","12","22","0","0","15","2","0","15","0","0"
"4","12","23","0","0","14","2","0","14","0","0"
"4","13","0","0","0","13","1","0","13","0","0"
"4","13","1","0","0","13","1","0","13","0","0"
"4","13","2","0","0","13","1","0","13","0","0"
"4","13","3","0","0","13","1","0","13","0","0"
"4","13","4","0","0","12","1","0","12","0","0"
"4","13","5","0","0","12","1","0","12","0","0"
"4","13","6","129","28","14","1","150.012","16.987","1320.902","1242.884"
"4","13","7","82","119","17","2","196.277","21.653","1709.868","1622.663"
"4","13","8","382","187","20","3","585.122","34.8","4793.435","4613.491"
"4","13","9","555","217","22","3","830.07","44.429","6480.419","6234.778"
"4","13","10","361","372","25","3","764.475","46.444","5906.171","5684.081"
"4","13","11","490","370","26","3","848.461","49.34","6453.156","6208.66"
"4","13","12","428","403","27","4","726.363","45.64","5621.14","5410.285"
"4","13","13","495","372","28","4","624.826","43.895","4830.335","4649.067"
"4","13","14","530","305","28","4","443.632","39.276","3377.678","3244.703"
"4","13","15","348","297","27","3","251.909","33.778","1898.219","1806.363"
"4","13","16","485","168","26","2","111.187","28.687","938.767","869.226"
"4","13","17","371","99","24","2","71.472","24.744","614.831","552.052"
"4","13","18","111","31","21","2","24.374","19.973","214.374","159.414"
"4","13","19","0","0","19","3","0","19","0","0"
"4","13","20","0","0","18","3","0","18","0","0"
"4","13","21","0","0","17","3","0","17","0","0"
"4","13","22","0","0","16","2","0","16","0","0"
"4","13","23","0","0","16","2","0","16","0","0"
"4","14","0","0","0","15","2","0","15","0","0"
"4","14","1","0","0","15","2","0","15","0","0"
"4","14","2","0","0","15","2","0","15","0","0"
"4","14","3","0","0","15","2","0","15","0","0"
"4","14","4","0","0","15","2","0","15","0","0"
"4","14","5","0","0","15","3","0","15","0","0"
"4","14","6","3","25","16","3","22.615","14.716","203.308","148.556"
"4","14","7","444","99","18","4","506.959","29.112","4255.568","4094.346"
"4","14","8","438","176","20","4","644.959","35.866","5255.772","5058.875"
"4","14","9","221","318","23","5","563.998","35.762","4600.635","4427.526"
"4","14","10","811","159","24","5","1012.674","46.494","7821.466","7516.05"
"4","14","11","843","164","26","5","978.498","48.741","7464.117","7175.283"
"4","14","12","867","157","27","4","853.734","48.973","6479.912","6234.292"
"4","14","13","862","153","28","4","676.289","45.455","5145.298","4952.525"
"4","14","14","841","143","28","4","454.373","39.676","3351.405","3219.23"
"4","14","15","794","130","28","4","211.734","33.142","1345.324","1266.745"
"4","14","16","712","110","27","4","76.297","28.054","646.137","582.721"
"4","14","17","548","82","24","3","62.452","24.25","538.477","477.235"
"4","14","18","182","33","22","3","25.401","21.107","222.242","167.135"
"4","14","19","0","0","20","4","0","20","0","0"
"4","14","20","0","0","18","3","0","18","0","0"
"4","14","21","0","0","17","3","0","17","0","0"
"4","14","22","0","0","17","3","0","17","0","0"
"4","14","23","0","0","17","4","0","17","0","0"
"4","15","0","0","0","17","4","0","17","0","0"
"4","15","1","0","0","17","3","0","17","0","0"
"4","15","2","0","0","17","3","0","17","0","0"
"4","15","3","0","0","17","3","0","17","0","0"
"4","15","4","0","0","17","3","0","17","0","0"
"4","15","5","0","0","17","3","0","17","0","0"
"4","15","6","106","31","18","3","123.635","19.61","1075.536","1003.024"
"4","15","7","0","45","20","4","37.193","19.618","327.645","270.535"
"4","15","8","0","114","22","5","97.422","22.845","845.532","777.978"
"4","15","9","262","313","23","6","620.429","34.547","5091.376","4900.599"
"4","15","10","84","391","25","6","462.777","34.358","3801.235","3654.99"
"4","15","11","22","336","26","6","312.02","32.027","2592.19","2482.059"
"4","15","12","100","470","27","6","492.518","36.428","4000.826","3848.096"
"4","15","13","49","410","27","5","367.763","35.104","3003.332","2881.531"
"4","15","14","303","390","26","4","411.596","35.777","3252.88","3123.687"
"4","15","15","200","326","25","4","253.344","31.001","2012.586","1917.841"
"4","15","16","481","186","24","4","122.099","26.251","1042.903","971.106"
"4","15","17","259","129","23","5","92.429","23.955","798.052","731.497"
"4","15","18","71","34","22","6","27.035","21.43","236.178","180.808"
"4","15","19","0","0","20","5","0","20","0","0"
"4","15","20","0","0","19","5","0","19","0","0"
"4","15","21","0","0","19","6","0","19","0","0"
"4","15","22","0","0","18","5","0","18","0","0"
"4","15","23","0","0","18","4","0","18","0","0"
"4","16","0","0","0","18","4","0","18","0","0"
"4","16","1","0","0","18","3","0","18","0","0"
"4","16","2","0","0","18","3","0","18","0","0"
"4","16","3","0","0","18","3","0","18","0","0"
"4","16","4","0","0","18","3","0","18","0","0"
"4","16","5","0","0","18","2","0","18","0","0"
"4","16","6","104","35","19","2","129.678","21.016","1121.638","1048.108"
"4","16","7","0","86","21","3","76.15","21.742","664.298","600.512"
"4","16","8","92","220","23","4","313.892","29.507","2639.239","2527.804"
"4","16","9","375","288","26","3","704.566","44.249","5505.731","5299.338"
"4","16","10","867","151","27","3","1058.624","55.377","7796.592","7492.346"
"4","16","11","907","152","29","3","1010.857","57.16","7367.079","7082.666"
"4","16","12","929","148","30","3","894.113","55.1","6564.801","6315.596"
"4","16","13","932","141","30","3","708.947","50.115","5258.193","5061.206"
"4","16","14","917","130","31","2","475.922","46.437","3376.726","3243.78"
"4","16","15","875","118","30","2","214.095","36.874","1300.71","1223.153"
"4","16","16","796","101","29","1","78.213","31.122","652.669","589.12"
"4","16","17","639","77","27","0","59.221","27.94","501.794","441.282"
"4","16","18","248","34","25","0","26.348","23.497","227.984","172.768"
"4","16","19","0","0","23","0","0","23","0","0"
"4","16","20","0","0","21","0","0","21","0","0"
"4","16","21","0","0","19","1","0","19","0","0"
"4","16","22","0","0","18","1","0","18","0","0"
"4","16","23","0","0","16","1","0","16","0","0"
"4","17","0","0","0","15","1","0","15","0","0"
"4","17","1","0","0","15","0","0","15","0","0"
"4","17","2","0","0","14","0","0","14","0","0"
"4","17","3","0","0","14","0","0","14","0","0"
"4","17","4","0","0","13","0","0","13","0","0"
"4","17","5","0","0","13","1","0","13","0","0"
"4","17","6","203","33","15","1","202.027","19.991","1750.155","1661.966"
"4","17","7","577","82","18","1","598.078","38.015","4804.429","4624.091"
"4","17","8","345","201","21","1","565.343","42.125","4464.34","4295.979"
"4","17","9","206","325","24","1","554.707","44.489","4329.35","4165.623"
"4","17","10","82","393","25","1","461.7","42.372","3642.986","3501.776"
"4","17","11","145","465","27","1","582.309","47.719","4468.033","4299.544"
"4","17","12","264","474","28","1","643.865","51.283","4839.741","4658.135"
"4","17","13","210","465","29","1","511.957","48.391","3889.039","3739.959"
"4","17","14","399","358","30","1","427.224","45.912","3178.405","3051.442"
"4","17","15","104","324","30","2","245.944","37.609","1936.345","1843.531"
"4","17","16","96","225","29","2","159.178","33.204","1314.927","1237.045"
"4","17","17","516","81","26","1","61.133","27.008","520.295","459.415"
"4","17","18","148","35","23","1","26.787","21.897","233.51","178.191"
"4","17","19","0","0","21","1","0","21","0","0"
"4","17","20","0","0","20","2","0","20","0","0"
"4","17","21","0","0","19","2","0","19","0","0"
"4","17","22","0","0","18","2","0","18","0","0"
"4","17","23","0","0","17","2","0","17","0","0"
"4","18","0","0","0","16","2","0","16","0","0"
"4","18","1","0","0","16","2","0","16","0","0"
"4","18","2","0","0","16","2","0","16","0","0"
"4","18","3","0","0","16","2","0","16","0","0"
"4","18","4","0","0","17","2","0","17","0","0"
"4","18","5","0","0","17","2","0","17","0","0"
"4","18","6","9","30","18","3","36.94","17.181","327.852","270.737"
"4","18","7","42","118","19","3","158.876","21.655","1384.955","1305.462"
"4","18","8","183","226","21","4","424.287","30.467","3550.608","3412.295"
"4","18","9","138","328","23","5","489.217","33.59","4033.568","3879.76"
"4","18","10","250","404","24","5","681.909","39.04","5472.152","5267.048"
"4","18","11","185","468","25","5","622.048","39.161","4987.654","4800.685"
"4","18","12","93","471","26","5","486.072","37.02","3936.962","3786.322"
"4","18","13","39","394","27","5","347.727","34.641","2847.061","2729.77"
"4","18","14","133","412","27","5","361.036","34.621","2915.171","2795.925"
"4","18","15","275","318","26","4","250.208","31.793","1941.023","1848.091"
"4","18","16","51","213","25","4","152.069","28.014","1288.068","1210.799"
"4","18","17","0","89","24","4","71.483","24.676","615.121","552.336"
"4","18","18","0","15","23","4","12.341","21.907","107.578","54.603"
"4","18","19","0","0","21","4","0","21","0","0"
"4","18","20","0","0","20","4","0","20","0","0"
"4","18","21","0","0","20","4","0","20","0","0"
"4","18","22","0","0","20","4","0","20","0","0"
"4","18","23","0","0","20","4","0","20","0","0"
"4","19","0","0","0","20","4","0","20","0","0"
"4","19","1","0","0","19","3","0","19","0","0"
"4","19","2","0","0","19","3","0","19","0","0"
"4","19","3","0","0","20","3","0","20","0","0"
"4","19","4","0","0","20","3","0","20","0","0"
"4","19","5","0","0","20","4","0","20","0","0"
"4","19","6","0","2","20","3","1.637","18.192","14.516","0"
"4","19","7","8","110","21","3","108.89","22.18","947.685","877.953"
"4","19","8","10","177","23","4","169.115","25.983","1446.258","1365.34"
"4","19","9","88","320","24","4","407.902","33.111","3371.031","3238.259"
"4","19","10","0","65","25","4","54.242","26.025","463.805","404.045"
"4","19","11","3","151","26","4","130.511","27.924","1105.913","1032.731"
"4","19","12","17","300","27","4","267.131","32.569","2212.887","2112.966"
"4","19","13","14","270","28","4","232.045","33.111","1915.825","1823.527"
"4","19","14","15","268","29","4","222.141","33.788","1824.512","1734.491"
"4","19","15","8","210","28","4","167.577","31.387","1392.519","1312.851"
"4","19","16","0","39","27","4","32.276","26.819","274.947","218.842"
"4","19","17","36","133","26","4","97.791","27.038","832.173","764.9"
"4","19","18","0","23","23","3","18.982","22.09","165.321","111.278"
"4","19","19","0","0","22","3","0","22","0","0"
"4","19","20","0","0","21","2","0","21","0","0"
"4","19","21","0","0","21","2","0","21","0","0"
"4","19","22","0","0","20","1","0","20","0","0"
"4","19","23","0","0","20","0","0","20","0","0"
"4","20","0","0","0","19","0","0","19","0","0"
"4","20","1","0","0","19","0","0","19","0","0"
"4","20","2","0","0","18","0","0","18","0","0"
"4","20","3","0","0","17","0","0","17","0","0"
"4","20","4","0","0","16","1","0","16","0","0"
"4","20","5","0","0","15","3","0","15","0","0"
"4","20","6","0","12","15","4","9.861","13.479","89.314","36.674"
"4","20","7","0","104","16","5","95.139","16.608","849.678","782.036"
"4","20","8","10","178","18","5","169.91","20.545","1490.359","1408.407"
"4","20","9","530","234","20","5","818.389","37.302","6624.639","6372.89"
"4","20","10","513","315","21","5","870.102","40.916","6916.257","6651.923"
"4","20","11","497","380","22","5","856.225","41.731","6774.692","6516.506"
"4","20","12","282","472","23","4","653.665","39.996","5209.922","5014.742"
"4","20","13","36","389","23","4","341.26","31.848","2832.776","2715.892"
"4","20","14","266","403","23","3","401.594","33.4","3219.964","3091.759"
"4","20","15","25","267","23","3","209.907","28.445","1761.414","1672.949"
"4","20","16","11","179","22","2","138.711","25.241","1190.456","1115.392"
"4","20","17","0","83","21","1","67.244","21.901","586.181","523.981"
"4","20","18","0","18","19","1","14.826","17.312","131.987","78.562"
"4","20","19","0","0","17","1","0","17","0","0"
"4","20","20","0","0","16","0","0","16","0","0"
"4","20","21","0","0","15","0","0","15","0","0"
"4","20","22","0","0","15","1","0","15","0","0"
"4","20","23","0","0","14","1","0","14","0","0"
"4","21","0","0","0","14","1","0","14","0","0"
"4","21","1","0","0","14","2","0","14","0","0"
"4","21","2","0","0","13","2","0","13","0","0"
"4","21","3","0","0","13","2","0","13","0","0"
"4","21","4","0","0","13","2","0","13","0","0"
"4","21","5","0","0","13","2","0","13","0","0"
"4","21","6","218","38","14","2","216.225","18.585","1884.16","1792.655"
"4","21","7","9","113","17","3","112.394","18.993","992.618","921.915"
"4","21","8","0","113","20","3","96.105","21.21","840.445","772.998"
"4","21","9","274","320","23","4","635.562","37.466","5140.585","4947.986"
"4","21","10","853","142","24","4","1029.283","49.267","7834.21","7528.194"
"4","21","11","873","150","25","4","970.464","49.883","7357.016","7073.058"
"4","21","12","858","165","26","4","854.001","47.984","6513.905","6266.853"
"4","21","13","838","168","26","4","668.341","43.295","5138.93","4946.393"
"4","21","14","801","165","26","4","446.79","37.47","3334.61","3202.947"
"4","21","15","561","225","25","3","227.937","31.117","1616.516","1531.567"
"4","21","16","698","108","24","3","74.206","25.127","637.194","573.961"
"4","21","17","249","120","22","2","86.766","22.981","752.563","686.957"
"4","21","18","60","37","19","1","29.201","18.007","259.139","203.335"
"4","21","19","0","0","18","0","0","18","0","0"
"4","21","20","0","0","18","0","0","18","0","0"
"4","21","21","0","0","17","1","0","17","0","0"
"4","21","22","0","0","16","1","0","16","0","0"
"4","21","23","0","0","15","1","0","15","0","0"
"4","22","0","0","0","14","1","0","14","0","0"
"4","22","1","0","0","14","1","0","14","0","0"
"4","22","2","0","0","14","1","0","14","0","0"
"4","22","3","0","0","14","1","0","14","0","0"
"4","22","4","0","0","14","1","0","14","0","0"
"4","22","5","0","0","14","1","0","14","0","0"
"4","22","6","0","2","15","2","1.637","12.693","14.881","0"
"4","22","7","0","4","17","2","3.288","14.816","29.6","0"
"4","22","8","0","95","19","2","79.45","19.312","700.885","636.348"
"4","22","9","0","98","22","3","81.823","22.74","710.489","645.754"
"4","22","10","0","108","23","3","90.728","24.024","783.113","716.87"
"4","22","11","1","141","24","4","120.016","25.717","1027.694","956.229"
"4","22","12","15","282","25","4","249.935","30.075","2095.614","1998.742"
"4","22","13","9","202","25","5","173.301","28.131","1465.808","1384.433"
"4","22","14","13","257","24","4","212.787","28.286","1795.272","1705.974"
"4","22","15","0","126","22","2","103.575","24.166","893.405","824.835"
"4","22","16","0","86","21","2","71.463","21.612","623.787","560.826"
"4","22","17","0","82","20","3","66.583","20.234","584.896","522.722"
"4","22","18","6","18","19","3","15.226","17.748","135.281","81.796"
"4","22","19","0","0","19","3","0","19","0","0"
"4","22","20","0","0","19","4","0","19","0","0"
"4","22","21","0","0","18","4","0","18","0","0"
"4","22","22","0","0","18","3","0","18","0","0"
"4","22","23","0","0","17","3","0","17","0","0"
"4","23","0","0","0","17","3","0","17","0","0"
"4","23","1","0","0","17","3","0","17","0","0"
"4","23","2","0","0","17","2","0","17","0","0"
"4","23","3","0","0","18","2","0","18","0","0"
"4","23","4","0","0","18","2","0","18","0","0"
"4","23","5","0","0","18","2","0","18","0","0"
"4","23","6","0","12","19","3","9.86","17.345","87.763","35.152"
"4","23","7","0","44","21","3","36.362","20.185","319.494","262.54"
"4","23","8","31","206","23","4","236.075","27.449","2004.798","1910.252"
"4","23","9","6","195","24","5","175.787","27.132","1495.224","1413.157"
"4","23","10","40","358","26","6","380.066","32.875","3144.623","3018.665"
"4","23","11","96","460","27","6","512.241","36.953","4153.183","3995.403"
"4","23","12","0","114","27","6","95.703","28.738","807.832","741.071"
"4","23","13","75","446","28","6","409.358","35.365","3335.525","3203.834"
"4","23","14","9","211","27","5","175.585","30.602","1465.646","1384.275"
"4","23","15","14","238","26","5","188.281","29.32","1577.694","1493.674"
"4","23","16","0","122","26","5","98.832","27.33","839.87","772.435"
"4","23","17","91","129","25","4","93.731","26.105","801.157","734.536"
"4","23","18","0","30","23","4","24.603","22.286","214.086","159.132"
"4","23","19","0","0","22","4","0","22","0","0"
"4","23","20","0","0","21","3","0","21","0","0"
"4","23","21","0","0","21","3","0","21","0","0"
"4","23","22","0","0","21","3","0","21","0","0"
"4","23","23","0","0","20","2","0","20","0","0"
"4","24","0","0","0","20","2","0","20","0","0"
"4","24","1","0","0","20","2","0","20","0","0"
"4","24","2","0","0","19","1","0","19","0","0"
"4","24","3","0","0","19","1","0","19","0","0"
"4","24","4","0","0","18","1","0","18","0","0"
"4","24","5","0","0","18","1","0","18","0","0"
"4","24","6","101","48","20","1","145.071","22.773","1245.994","1169.68"
"4","24","7","415","124","23","2","510.377","37.16","4119.987","3963.314"
"4","24","8","640","149","26","3","804.471","47.434","6179.108","5945.977"
"4","24","9","780","151","29","3","981.987","55.699","7219.194","6941.45"
"4","24","10","862","150","31","3","1043.118","59.644","7502.313","7211.729"
"4","24","11","909","148","32","3","998.252","59.685","7172.408","6896.757"
"4","24","12","922","150","33","4","878.607","55.463","6435.072","6191.334"
"4","24","13","926","142","34","4","695.462","51.906","5101.817","4910.654"
"4","24","14","907","134","34","4","466.168","46.034","3303.977","3173.243"
"4","24","15","857","126","33","3","210.612","38.863","1273.379","1196.444"
"4","24","16","761","113","32","2","78.255","33.698","644.876","581.486"
"4","24","17","586","90","28","1","68.306","28.805","576.388","514.386"
"4","24","18","212","42","24","1","32.209","23.2","279.083","222.9"
"4","24","19","0","0","21","1","0","21","0","0"
"4","24","20","0","0","20","1","0","20","0","0"
"4","24","21","0","0","18","1","0","18","0","0"
"4","24","22","0","0","17","1","0","17","0","0"
"4","24","23","0","0","16","1","0","16","0","0"
"4","25","0","0","0","15","1","0","15","0","0"
"4","25","1","0","0","15","2","0","15","0","0"
"4","25","2","0","0","14","2","0","14","0","0"
"4","25","3","0","0","13","2","0","13","0","0"
"4","25","4","0","0","12","2","0","12","0","0"
"4","25","5","0","0","12","2","0","12","0","0"
"4","25","6","284","40","14","3","256.933","19.173","2229.433","2129.078"
"4","25","7","628","80","17","4","633.85","31.923","5246.18","5049.644"
"4","25","8","781","101","20","4","872.93","41.693","6906.547","6642.636"
"4","25","9","862","114","23","4","1013.782","48.555","7745.29","7443.448"
"4","25","10","907","122","25","3","1044.051","54.026","7745.761","7443.897"
"4","25","11","929","126","27","3","995.46","54.824","7347.269","7063.753"
"4","25","12","941","124","28","3","871.195","52.552","6481.305","6235.626"
"4","25","13","933","121","29","3","682.825","48.402","5099.737","4908.651"
"4","25","14","910","116","30","3","453.943","42.92","3259.559","3130.166"
"4","25","15","864","108","30","3","206.756","35.655","1259.503","1182.883"
"4","25","16","783","96","29","2","73.803","30.431","617.925","555.083"
"4","25","17","632","75","26","1","57.083","26.262","487.548","427.319"
"4","25","18","289","37","22","1","30.282","20.955","265.131","209.214"
"4","25","19","0","0","19","1","0","19","0","0"
"4","25","20","0","0","18","1","0","18","0","0"
"4","25","21","0","0","17","1","0","17","0","0"
"4","25","22","0","0","16","1","0","16","0","0"
"4","25","23","0","0","15","1","0","15","0","0"
"4","26","0","0","0","14","1","0","14","0","0"
"4","26","1","0","0","14","0","0","14","0","0"
"4","26","2","0","0","13","0","0","13","0","0"
"4","26","3","0","0","13","0","0","13","0","0"
"4","26","4","0","0","13","0","0","13","0","0"
"4","26","5","0","0","13","0","0","13","0","0"
"4","26","6","266","42","14","1","248.282","20.481","2142.609","2044.521"
"4","26","7","591","87","18","1","612.277","38.758","4899.839","4716.064"
"4","26","8","740","113","22","1","854.262","52.281","6393.959","6151.942"
"4","26","9","819","131","25","1","989.221","60.323","7087.59","6815.714"
"4","26","10","864","142","27","1","1034.178","64.1","7251.841","6972.632"
"4","26","11","887","148","29","1","975.012","64.42","6818.868","6558.772"
"4","26","12","906","142","31","1","856.531","62.532","6029.186","5802.154"
"4","26","13","898","139","32","2","673.417","53.514","4895.878","4712.246"
"4","26","14","875","132","32","2","450.203","46.559","3180.783","3053.75"
"4","26","15","837","118","32","2","200.862","38.41","1208.569","1133.099"
"4","26","16","759","102","31","3","77.681","32.342","644.407","581.027"
"4","26","17","609","79","28","2","59.84","28.373","505.996","445.401"
"4","26","18","274","38","24","2","29.39","23.183","254.679","198.959"
"4","26","19","0","0","22","3","0","22","0","0"
"4","26","20","0","0","20","2","0","20","0","0"
"4","26","21","0","0","19","2","0","19","0","0"
"4","26","22","0","0","18","2","0","18","0","0"
"4","26","23","0","0","17","1","0","17","0","0"
"4","27","0","0","0","16","1","0","16","0","0"
"4","27","1","0","0","16","1","0","16","0","0"
"4","27","2","0","0","15","1","0","15","0","0"
"4","27","3","0","0","15","1","0","15","0","0"
"4","27","4","0","0","14","2","0","14","0","0"
"4","27","5","0","0","15","2","0","15","0","0"
"4","27","6","225","46","17","2","228.432","21.934","1960.765","1867.335"
"4","27","7","539","99","21","3","583.73","35.863","4740.131","4562.09"
"4","27","8","701","127","24","4","834.153","44.543","6503.978","6257.344"
"4","27","9","787","145","27","4","971.535","51.345","7313.046","7031.079"
"4","27","10","835","156","29","4","1018.697","54.722","7528.972","7237.164"
"4","27","11","859","163","31","4","975.195","55.781","7160.105","6885.003"
"4","27","12","879","155","32","4","843.9","53.624","6242.398","6006.667"
"4","27","13","863","155","32","4","662.156","49.054","4932.498","4747.538"
"4","27","14","387","369","33","4","422.401","43.895","3174.142","3047.307"
"4","27","15","687","181","32","4","213.016","37.165","1388.626","1309.048"
"4","27","16","666","130","30","3","87.891","31.627","731.643","666.47"
"4","27","17","398","106","27","3","75.916","27.76","643.806","580.438"
"4","27","18","173","44","25","3","33.983","24.492","292.677","236.236"
"4","27","19","0","0","23","2","0","23","0","0"
"4","27","20","0","0","21","2","0","21","0","0"
"4","27","21","0","0","20","3","0","20","0","0"
"4","27","22","0","0","19","2","0","19","0","0"
"4","27","23","0","0","18","2","0","18","0","0"
"4","28","0","0","0","18","2","0","18","0","0"
"4","28","1","0","0","18","2","0","18","0","0"
"4","28","2","0","0","17","1","0","17","0","0"
"4","28","3","0","0","17","1","0","17","0","0"
"4","28","4","0","0","17","1","0","17","0","0"
"4","28","5","0","0","17","2","0","17","0","0"
"4","28","6","77","44","19","2","106.664","20.157","926.89","857.605"
"4","28","7","112","138","21","3","250.747","26.478","2135.258","2037.361"
"4","28","8","67","241","23","3","308.861","30.594","2583.469","2473.58"
"4","28","9","346","312","26","3","692.582","43.924","5421.024","5217.876"
"4","28","10","293","406","28","3","717.915","47.758","5508.187","5301.699"
"4","28","11","436","399","29","3","807.349","51.079","6083","5853.789"
"4","28","12","394","410","30","3","682.482","49.177","5182.29","4988.141"
"4","28","13","725","238","30","3","645.477","47.848","4853.838","4671.725"
"4","28","14","653","251","29","3","438.905","41.408","3252.676","3123.49"
"4","28","15","161","338","29","3","250.61","35.757","1964.94","1871.405"
"4","28","16","502","189","28","2","123.054","31.1","1026.963","955.514"
"4","28","17","328","138","26","1","98.787","28.14","836.253","768.894"
"4","28","18","82","47","24","1","36.257","23.568","313.621","256.779"
"4","28","19","0","0","22","1","0","22","0","0"
"4","28","20","0","0","22","2","0","22","0","0"
"4","28","21","0","0","21","2","0","21","0","0"
"4","28","22","0","0","20","2","0","20","0","0"
"4","28","23","0","0","19","2","0","19","0","0"
"4","29","0","0","0","19","2","0","19","0","0"
"4","29","1","0","0","18","1","0","18","0","0"
"4","29","2","0","0","18","1","0","18","0","0"
"4","29","3","0","0","18","1","0","18","0","0"
"4","29","4","0","0","17","1","0","17","0","0"
"4","29","5","0","0","17","1","0","17","0","0"
"4","29","6","0","15","19","1","12.334","16.706","110.105","57.084"
"4","29","7","0","58","21","2","48.021","20.426","421.462","362.533"
"4","29","8","8","179","23","3","167.193","26.012","1429.63","1349.1"
"4","29","9","1","161","25","3","138.914","27.712","1178.335","1103.543"
"4","29","10","15","272","26","3","251.659","31.702","2094.119","1997.286"
"4","29","11","13","254","28","3","229.081","33.523","1889.305","1797.671"
"4","29","12","6","171","29","3","148.495","32.295","1231.871","1155.876"
"4","29","13","35","391","29","3","339.698","37.151","2747.05","2632.597"
"4","29","14","102","413","29","3","351.847","38.113","2800.516","2684.551"
"4","29","15","233","333","28","3","258.287","34.65","2003.08","1908.577"
"4","29","16","541","175","27","3","115.037","29.435","967.794","897.628"
"4","29","17","200","131","26","3","93.205","27.3","792.158","725.726"
"4","29","18","61","46","24","3","35.607","23.567","307.994","251.259"
"4","29","19","0","0","23","3","0","23","0","0"
"4","29","20","0","0","22","3","0","22","0","0"
"4","29","21","0","0","21","3","0","21","0","0"
"4","29","22","0","0","20","2","0","20","0","0"
"4","29","23","0","0","20","2","0","20","0","0"
"4","30","0","0","0","19","1","0","19","0","0"
"4","30","1","0","0","19","0","0","19","0","0"
"4","30","2","0","0","19","0","0","19","0","0"
"4","30","3","0","0","19","0","0","19","0","0"
"4","30","4","0","0","19","1","0","19","0","0"
"4","30","5","0","0","19","1","0","19","0","0"
"4","30","6","155","54","20","2","182.483","23.56","1557.804","1474.257"
"4","30","7","0","57","22","3","47.187","22.158","410.843","352.121"
"4","30","8","0","111","25","3","93.884","26.043","802.694","736.041"
"4","30","9","0","110","27","4","92.314","28.11","781.564","715.353"
